year,field,total_checked,had_data,pct_available
2005,boxscore,2462,2462,100.0
2005,draft,1,1,100.0
2005,linescore,2462,2462,100.0
2005,playbyplay,2462,2462,100.0
2005,roster,30,30,100.0
2005,standings_splits,1,1,100.0
2005,transactions,1,1,100.0
2005,winprobability,2462,2462,100.0
