year,field,total_checked,had_data,pct_available
2008,boxscore,2464,2464,100.0
2008,draft,1,1,100.0
2008,linescore,2464,2464,100.0
2008,playbyplay,2464,2464,100.0
2008,roster,30,30,100.0
2008,standings_splits,1,1,100.0
2008,transactions,1,1,100.0
2008,winprobability,2464,2464,100.0
